"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","M24C_1","M24C_2","M24IK1_1","M24IK1_2","P24C_1","P24C_2","P24IK1_1","P24IK1_2"
"377","ERV3-1",1149.8411462911,1.12435689197071,0.138339169618176,8.12753824584897,4.38096422000965e-16,2.21528439421334e-14,1047.47148469345,915.857967318994,2440.17776615537,2307.88194053533,462.353875814246,382.817583875649,883.117146051047,759.051405884711
"378","WARS1",1647.62032714979,1.05155327539215,0.129379951622409,8.12763694997409,4.37739944285782e-16,2.21528439421334e-14,783.850816524281,811.140994649127,1782.69596524336,1831.99444289786,1524.9796869896,1228.54579222504,2805.05580710696,2412.69911156212
"379","C1orf43",1364.93176095997,-0.960920998526311,0.118253824031623,-8.12591902541221,4.43985372574427e-16,2.23913889482523e-14,1742.98133262913,1905.40565614641,838.692513717474,877.63310252707,1837.59395529582,1718.60659995238,1067.34750626358,931.193421147851
"380","AC012150.1",35.5546563191784,-4.68977602026611,0.577645098166318,-8.11878441477887,4.70876107131062e-16,2.36850681886924e-14,122.695789706395,64.8247926051556,3.79498874985282,4.31057515975968,53.8537184897275,32.5802199043106,2.37716593822624,0
"381","SHANK3",74.6958370523059,-3.17412392368546,0.391679252470586,-8.10388577813124,5.32310843153103e-16,2.67049592021743e-14,136.71816567284,157.906546089482,12.3337134370217,9.48326535147129,77.4968144120469,164.258608684232,28.5259912587149,10.8435915126387
"382","PM20D1",42.9679582353892,2.51850585548313,0.311115448662318,8.09508452991255,5.72246006163971e-16,2.86332726749166e-14,16.8268511597341,13.2973933549037,92.9772243713942,93.9705384827609,11.8215479611597,9.50256413875725,60.6177314247691,44.7298149896348
"383","DANCR",296.541764214282,-1.38397521988953,0.171506737164252,-8.06950935439987,7.05812264304402e-16,3.52242705480792e-14,336.537023194683,360.691794751763,118.593398432901,108.626494025944,559.553270161559,439.832968708192,242.470925699076,206.028238740136
"384","UBXN2B",840.131926692833,0.979638157767628,0.121581660121822,8.05745008569592,7.79023864776037e-16,3.87224574023367e-14,387.718695472207,396.705568421294,730.535334346669,825.044085578002,819.627325307072,659.749453062289,1412.03656730639,1489.63838404875
"385","BIRC2",698.524953723387,0.94122212159396,0.116816022122713,8.0573033090035,7.79959511347683e-16,3.87224574023367e-14,456.428337707788,386.178465348662,846.28249121718,798.318519587492,535.91017423924,538.931137583804,1063.78175735624,962.368746746687
"386","ADAMTS10",38.7750425726886,3.31360409912275,0.411384854745465,8.05475471665812,7.96383480367436e-16,3.94354244656559e-14,1.40223759664451,3.87840639518025,29.4111628113594,31.8982561822216,15.7620639482129,8.14505497607764,134.309875509782,85.39328316203
"387","KCNA3",335.598536027231,1.59175242101969,0.197749538772054,8.04933569455502,8.32446304315677e-16,4.11146735418342e-14,147.234947647674,173.420171670203,364.318919985871,371.571578771284,156.307134153112,168.331136172271,707.206866622306,596.39753319513
"388","AC112721.1",66.9916477237313,-4.37921806332612,0.544908993236631,-8.03660449300827,9.23621871450082e-16,4.55002795126208e-14,7.71230678154481,7.20275473390618,0,0,144.485586191952,350.237363971338,15.4515785984705,10.8435915126387
"389","GPR18",290.142975785947,2.48399668995569,0.309216569397372,8.03319399990991,9.49673226391423e-16,4.66633780186264e-14,129.005858891295,170.649881387931,496.194779043257,466.404232285997,52.5402131607098,39.3677657177086,488.507600305492,478.473475495184
"390","POGLUT3",644.695808244045,-1.49066133211739,0.185960789207408,-8.01599809546304,1.09246198886558e-15,5.35418421927607e-14,1247.29034221529,1018.9127658195,285.572903426425,380.192729090803,759.206080172256,792.78535100489,290.014244463601,383.592049759595
"391","CCM2",1637.70234184124,0.933548072684541,0.116495939277483,8.0135674983564,1.11428065651836e-15,5.44715101501073e-14,1308.28767766933,1457.72674653132,2567.30988927544,2395.81767379443,832.76237859725,933.966303923569,1687.78781614063,1917.96024879798
"392","MRPL17",282.614450758877,-1.1281659826006,0.140803270855537,-8.01235635895201,1.1253123355247e-15,5.48704591357631e-14,356.869468346028,338.529472493591,144.209572494407,149.145900527685,436.083769233891,414.04029461728,228.207930069719,193.829198288417
"393","CD300A",84.0209297505019,-3.34212166233374,0.417163606258624,-8.01153698978659,1.13283651306906e-15,5.50967865414809e-14,178.084174773853,188.933797250924,19.9236909367273,17.2423006390387,181.263735404449,63.8029306459415,20.205910474923,2.71089787815968
"394","RASGRP1",872.278130500766,1.61794090771208,0.201966411708097,8.01094050257475,1.13834513990162e-15,5.52241852895423e-14,689.900897549099,701.437499471171,1536.02169650293,1648.3639410921,248.252507184354,213.128938540698,839.139576193862,1101.97998747191
"395","ORAI2",1077.19422379423,1.23058042704707,0.153821982240937,8.00002970394415,1.24389200575727e-15,6.01917767039103e-14,440.302605346376,634.396474640198,1475.30187650529,1266.44698193739,735.562984249937,784.640296028812,1587.94684673513,1692.95572491072
"396","SAMD4A",505.689739766301,1.04088654783226,0.130225779672919,7.99293773050614,1.31760688519192e-15,6.35978232413089e-14,288.860944908769,286.448015186884,663.174284036781,617.274362877586,354.646438834791,401.822712153164,662.040713796007,771.25044633643
"397","HSPD1",4968.53971439762,-1.08239606986132,0.135495430349883,-7.98843228193233,1.3666550232368e-15,6.57991035620862e-14,4041.9498723278,3657.89128871143,1617.61395462477,1636.29433064477,10467.3239669424,8388.04911619729,5351.00052694726,4588.19465878526
"398","ABCC10",450.702606039909,1.25331270583541,0.156971634258286,7.98432603290072,1.41292128899188e-15,6.78557224065097e-14,214.54235228661,250.434241517353,691.636699660677,567.271691024373,336.257364228543,272.859341698601,638.269054413745,634.350103489366
"399","AFMID",222.388151679878,-1.25199976602536,0.156856659729187,-7.98180815648463,1.44205037946574e-15,6.9081080082978e-14,232.771441042989,199.460900323556,83.4897524967621,88.7978482910493,396.678609363359,419.470331267998,198.493355841891,159.942974811421
"400","KDM7A",929.389211079138,1.3069618537477,0.163784407488325,7.9797697094021,1.46606560879492e-15,6.98812420112371e-14,473.255188867522,340.745704719408,944.952198713353,851.769651568512,676.455244444138,602.734068229745,1974.23631169689,1570.96532039354
"401","LMO2",358.246645959689,-2.10564776956744,0.263869887974408,-7.97987138938591,1.46485842252165e-15,6.98812420112371e-14,520.230148355113,649.356042164465,104.362190620953,134.489944984502,504.386046342814,648.889379760852,217.510683347701,86.7487321011099
"402","SLAMF6",87.6263297690938,3.48720055045365,0.437381723396466,7.9728995609921,1.54994138041572e-15,7.36954715056368e-14,2.80447519328902,0.554058056454322,28.4624156238962,34.4846012780774,52.5402131607098,13.5750916267961,304.277240092958,264.312543120569
"403","YBX3",2981.45322168911,-1.05247206228243,0.132193156690575,-7.96162289055516,1.69797306867777e-15,8.05336407809106e-14,3598.14167298981,3878.96045323671,1596.74151650058,1669.05470185895,4588.07411425898,3966.64177334981,2531.68172421094,2022.32981710712
"404","DOCK10",3334.94627252421,1.39425842129767,0.175236389710767,7.95644342821107,1.77055032297565e-15,8.37295406793177e-14,2364.17258794264,1637.24155682252,5133.67103136341,4965.78258404315,1548.62278291192,1816.34725966531,3721.45327629318,5492.27910115152
"405","GRN",566.384031003144,-2.1095209066199,0.265141952940782,-7.95619434503846,1.77411656247377e-15,8.37295406793177e-14,480.967495649067,1151.33264131208,241.930532803118,215.528757987984,1125.67406696821,924.463739784812,216.322100378588,174.8529131413
"406","PSG3",38.4781689363648,-5.62933306429364,0.708158375103123,-7.94925720319822,1.87633132184872e-15,8.83354603098929e-14,14.0223759664451,12.1892772419951,0,0,164.188166127218,111.315751339728,4.75433187645248,1.35544893907984
"407","AC112721.2",64.8645700688106,-3.76258553374261,0.473956416688449,-7.93867410854342,2.04353915905059e-15,9.59710257643562e-14,5.60895038657804,4.43246445163457,0.948747187463206,0,160.247650140165,313.584616578989,17.8287445366968,16.2653872689581
"408","MAN2C1",766.860190769917,-1.45086517799132,0.18346158278392,-7.90827788562222,2.60973760345379e-15,1.22261089589254e-13,502.001059598735,708.086196148623,257.110487802529,212.942412892128,1762.72415154181,1548.91795461743,682.24662427093,460.852639287146
"409","FAM102A",213.507300124869,1.636203093509,0.207063574207278,7.90193591399665,2.74604604127328e-15,1.28332332598771e-13,100.961106958405,129.649585210311,464.886121856971,449.161931646958,90.6318677022244,78.7355314354172,205.62485365657,188.407402532098
"410","XPOT",2166.96652166483,-0.863450376547254,0.109463357811503,-7.88803115316562,3.06991139506236e-15,1.43117771720054e-13,2077.41499942884,1996.82523546138,1099.59799026986,1206.96104473271,3702.77152250102,3439.92821823012,1742.46263271983,2069.77052997492
"411","ABAT",230.787532327141,1.84964437120603,0.234658312951979,7.88228785904781,3.21440450664056e-15,1.49489361897634e-13,105.868938546661,132.973933549037,345.343976236607,286.222190608042,78.8103197410646,81.4505497607764,465.924523892343,349.705826282599
"412","COL5A1",1003.52901280092,-1.55992212096228,0.198215372209748,-7.8698342291616,3.5511147551497e-15,1.64747590849348e-13,817.50451884375,1016.14247553723,370.01140311065,403.469834953506,1697.04888509093,2561.61978997642,534.862336100903,627.572858793967
"413","PSMG3-AS1",313.151740762008,1.27406126082386,0.161962597109771,7.86639189269335,3.6501587348746e-15,1.68932527986424e-13,188.600956748687,243.231486783447,539.837149666564,433.643861071823,148.426102179005,154.756044545475,417.192622158705,379.525702942356
"414","ELOVL6",152.759202934787,-1.94272927172351,0.247159350172379,-7.86022972777916,3.83429591066952e-15,1.77025922793568e-13,171.07298679063,186.163506968652,38.8986346859915,33.6224862461255,357.273449492826,240.27912179429,118.858296911312,75.9051405884711
"415","ARRB2",1203.57411094887,-1.32653476409786,0.168780135056559,-7.85954320781487,3.85536819460725e-15,1.77569898004152e-13,1541.76023751064,2276.62455397081,781.767682469682,932.808464571994,1597.22248008558,1430.81465746431,553.879663606713,513.71514791126
"416","RNFT2",251.994808187053,1.37616884144179,0.175130060769349,7.85798186442843,3.90371806349786e-15,1.79364584292543e-13,105.167819748338,109.149437121501,262.802970927308,256.048164489725,151.053112837041,187.336264449786,388.66663089999,555.734065022735
"417","TFRC",2208.90580502857,-1.48859038276676,0.189661246692557,-7.84867973149932,4.20439764931843e-15,1.92716682659646e-13,3217.43416550083,2553.09952414151,804.537614968799,786.248909140165,4025.89383343939,3034.03297858892,1557.04368953819,1692.95572491072
"418","ABCE1",1748.08734219899,-1.13348173712113,0.144493915716598,-7.84449456919888,4.34700709954439e-15,1.98776779188257e-13,1842.54020199089,1894.87855307378,790.306407156851,861.252916919983,3126.14268306223,2721.80587117261,1620.03858690118,1127.73351731443
"419","TTN",1455.86714991722,2.027264562682,0.258477286331229,7.84310525484293,4.39539267475271e-15,2.00509631468313e-13,783.850816524281,424.40847124401,3978.09695703322,3026.02376215129,478.115939762459,415.39780377996,1374.00191229477,1167.04153654774
"420","ALCAM",581.854206513774,-1.35691110362364,0.173020834322011,-7.84247231809249,4.41761135295443e-15,2.01043389048502e-13,854.663815154829,803.938239915221,222.955589053853,313.809871630504,801.238250700824,870.163373277628,411.249707313139,376.814805064196
"421","MGAT3",243.067276576947,1.61566797549484,0.206034351190052,7.84174078818783,4.44342882871685e-15,2.01738001501411e-13,169.670749193986,254.866705968988,654.635559349612,626.757628229057,32.8376332254436,24.4351649282329,98.6523864363889,82.6823852838703
"422","RAB37",897.122300401896,2.04934733495397,0.261778803260661,7.82854573948592,4.93545395123116e-15,2.23545655980646e-13,669.568452397754,779.55968543123,2012.29278460946,1878.54865462327,98.5128996763308,142.538462081359,903.32305652597,692.634407869799
"423","CYBRD1",217.478420736692,-1.17713287955119,0.150385663134159,-7.8274275287869,4.97953502959015e-15,2.25009060415097e-13,241.885985421178,247.663951235082,96.772213121247,109.488609057896,383.543556073181,329.874726531144,174.721696459628,155.876627994182
"424","FGFR1",1902.66450022581,1.05181874345236,0.134426896475474,7.8244664648958,5.09814404267357e-15,2.29825295357695e-13,961.233872499812,1129.72437711036,2386.09917646996,2615.65700694217,1406.764207378,1502.76264308632,2631.52269361645,2587.55202470342
"425","DGKA",2811.53959035337,0.951360237589018,0.121636947329105,7.82130971287025,5.22765489382107e-15,2.35109166212932e-13,2022.02661436138,1939.75725564658,4295.9272648334,4465.75586551102,1882.25313648243,1755.25934734473,3123.59604282928,3007.74119581817
"426","LPP-AS2",127.698939401113,1.51273929691931,0.193431084077761,7.82055947280518,5.25890789670013e-15,2.3595954351532e-13,66.6062858406142,72.0275473390618,174.56948249323,241.392208946542,65.6752664508872,61.0879123205823,164.02444973761,176.208362080379
"427","GPR180",390.339495582143,-1.10885053552442,0.141833432975166,-7.81797713179918,5.36789392737622e-15,2.39724122728666e-13,453.623862514499,522.476747236425,213.468117179221,213.80452792408,601.585440690127,549.791210885241,250.791006482868,317.175051744683
"428","CHP1",1270.7439119059,0.973210936505306,0.124481090624439,7.81814275263299,5.36083777266964e-15,2.39724122728666e-13,566.503989044382,670.410248309729,1166.95904057974,1307.82850347109,1096.77694972982,1107.72747674656,1918.37291214857,2331.37217521733
"429","SP110",1000.6194750366,0.97685564500309,0.125070006451332,7.81047089322099,5.69747160466699e-15,2.53849585668077e-13,794.367598499115,699.775325301808,1517.99549994113,1576.80839344009,644.931116547712,548.433701722561,1199.28021583514,1023.36394900528
"430","AC004943.2",364.613380487425,1.23971102272664,0.158833302080767,7.80510765995559,5.9450772216635e-15,2.64265595383433e-13,295.171014093669,279.799318509432,538.888402479101,640.551468740288,154.993628824094,152.041026220116,394.609545745555,460.852639287146
"431","ENTPD1-AS1",1265.55221040818,-1.15232351040799,0.147794004911924,-7.79682173911388,6.34858224257204e-15,2.81547102052255e-13,2219.74211548826,1831.16187658153,874.744906841076,1008.67458738376,1230.75449328963,1690.09890753611,643.023386290197,626.217409854887
"432","CLIP3",50.9749803102978,2.18294800404021,0.280174338601963,7.79139165611263,6.6275129132428e-15,2.9323676348084e-13,25.2402767396012,29.365076992079,121.43963999529,131.903599888646,11.8215479611597,6.78754581339803,39.2232379807329,42.0189171114751
"433","NCKAP1L",6190.72503462637,0.784124839634282,0.10076536337902,7.78169018936461,7.15619442358585e-15,3.15897229127991e-13,5545.84969472904,4989.84685642762,9623.1427224393,9447.05652012931,3556.97243098005,3997.86448409144,6116.44795905611,6248.61960915807
"434","SLC30A4",71.9913916194742,1.88731190424542,0.242667805000292,7.77734773775676,7.40608252682058e-15,3.26174795893199e-13,11.9190195714783,14.4055094678124,45.5398649982339,39.657291469789,45.972686515621,44.797802368427,177.098862397855,196.540096166577
"435","CD93",147.553621434769,-1.83436312268817,0.235957410437241,-7.774128048316,7.59688633982619e-15,3.33808932182616e-13,107.271176143305,115.798133798953,28.4624156238962,49.1405568212603,350.705922847738,365.169964760814,97.4638034672758,66.4169980149122
"436","PCED1B-AS1",25.5719044684436,4.69101994593784,0.603617098932849,7.77151600614233,7.75522769165666e-15,3.39984913069554e-13,2.80447519328902,3.87840639518025,54.0785896854028,59.4859372046835,0,0,55.8633995483166,28.4644277206767
"437","DHX33",905.89462778349,-1.20217870185191,0.154893483362051,-7.76132523949964,8.40464735391502e-15,3.6761196687124e-13,907.948843827321,929.709418730352,368.113908735724,383.641189218611,1723.31899167128,1464.7523865313,875.985648236369,593.686635316971
"438","CRACR2B",45.3987199706832,2.57299660086393,0.332195555628077,7.74542752686501,9.5260774804897e-15,4.15711061557261e-13,4.90783158825579,9.41898695972347,62.6173143725716,62.0722823005393,22.3295905933017,20.3626374401941,87.9551397143708,93.5259767965091
"439","RAP1GAP2",1302.91556262717,-2.24704258512367,0.290485649018042,-7.73546849119596,1.03023014163267e-14,4.48560795607443e-13,2412.54978502688,2930.96711864336,313.086571862858,353.467163100293,1267.53264250212,1987.39341416294,515.845008595094,642.482797123845
"440","GRB10",739.147681323119,-1.32019295004979,0.170755779869605,-7.73146859835689,1.06312902954673e-14,4.61832915244458e-13,584.031959002439,519.152398897699,224.85308342878,175.871466518195,1301.68378105658,1760.68938399545,591.914318618333,754.985059067472
"441","C16orf74",100.630029305226,2.13394130027361,0.276030806539094,7.73080848123155,1.06865694868402e-14,4.63181608098558e-13,8.41342557986706,3.87840639518025,22.7699324991169,21.5528757987984,80.1238250700824,50.2278390191454,309.031571969411,309.042358110204
"442","KDELR2",931.528484718448,-0.983119908523625,0.127192784715237,-7.7293685386688,1.0808135709675e-14,4.67390737454134e-13,944.407021340078,1003.39914023878,529.400930604469,581.065531535604,1440.91534593247,1593.71575698586,696.509619900288,662.814531210042
"443","STT3B",8472.3104944254,-1.01487530049363,0.131430876420575,-7.7217418625899,1.14750608440496e-14,4.95111315966511e-13,8447.78040098485,9220.08011745637,4701.04231388019,4805.42918810009,12470.4195936945,15433.5216705044,5727.78132815612,6972.4293426267
"444","IRF1",2102.26760866882,0.882115989177034,0.114271068545935,7.7195041614793,1.16783107878778e-14,5.02746018917786e-13,1314.59774685423,1359.10441248245,2600.51604083665,2438.92342539202,1465.8719471838,1783.767039761,2743.24949271308,3112.11076412732
"445","RAG1",4848.10771933355,-2.03784947129097,0.264228888464307,-7.71244008607427,1.2343463049135e-14,5.30186410609362e-13,10467.7036589513,9607.36669891794,3011.32357300822,2737.21522644739,3570.10748427023,7169.005888111,729.789943035455,1492.34928192691
"446","KLHL6",3729.82674394538,1.3610734676227,0.176540539497416,7.70969360067362,1.26120163863254e-14,5.40506908538618e-13,3300.16618370286,2766.41187587643,6592.84420568182,6490.00196053417,1203.17088138025,1424.02711165091,3274.54607990664,4787.44565283
"447","TNFSF4",525.991720173734,-1.77674959777763,0.230482903990836,-7.70881296188579,1.26993369610416e-14,5.43031603296085e-13,749.495995406491,688.140106116267,191.646931867568,198.286457348945,968.053427486077,844.370699186715,395.798128714669,172.14201526314
"448","BID",342.936515863917,-1.17275499045677,0.152138082119252,-7.70849069556115,1.27314400356171e-14,5.43189162591038e-13,344.95044877455,344.070053058134,173.620735305767,145.697440399877,694.844319050387,522.641027631649,261.488253204886,256.17984948609
"449","CPM",684.44991069371,-1.50619420623732,0.19541345453431,-7.70773030867674,1.28075040116677e-14,5.45217442492241e-13,1059.39050426493,862.668393899379,406.063796234252,446.575586551102,1017.96662998875,1096.86740344512,237.716593822624,348.350377343519
"450","BTBD3",508.47399009444,-1.09362383765351,0.141939642146322,-7.70485130944686,1.3099572678174e-14,5.56411627045818e-13,666.763977204465,747.42431815688,278.931673114183,304.326606279033,638.363589902624,709.977292081434,341.123312135465,380.881151881435
"451","UCP2",1452.14126717235,1.05934055618132,0.137675846767108,7.69445462698554,1.42098958244306e-14,6.02234919707688e-13,860.973884339729,1092.60248732792,1764.66976868156,2181.1510308384,932.588783602598,881.023446579065,2082.39736188618,1821.72337412331
"452","MAT2A",4087.15692954562,-0.895883498426607,0.116503028517489,-7.68978720833957,1.4737993839886e-14,6.23234544813232e-13,5369.86887635015,4396.45067796504,2373.76546303294,2525.99704361917,5900.26593794771,5542.70991122083,3393.40437681795,3194.79314941119
"453","AL357522.1",38.2495058987529,-4.11798100529422,0.535688376480207,-7.68726966291824,1.50308114792625e-14,6.34213974866719e-13,130.408096487939,86.4330568068742,1.89749437492641,5.17269019171161,36.7781492124968,36.6527473923494,5.94291484556559,2.71089787815968
"454","ADAM9",214.938700150543,-1.63421677505033,0.212787284137886,-7.68004902958091,1.59027712741175e-14,6.69527687518684e-13,505.506653590346,340.745704719408,111.003420933195,110.350724089848,231.176937907123,232.134066818213,85.5779737761446,103.014119370068
"455","RBPJ",1425.80001139965,-0.913403593415825,0.118951326130768,-7.67880126373439,1.60584132185078e-14,6.74594528040786e-13,1630.10120609924,1688.21489801632,900.361080902583,1029.36534815061,2109.4895584025,2041.69378067013,1063.78175735624,943.39246159957
"456","SNX8",953.660013879963,-1.34054443395977,0.174601647940088,-7.67773070744302,1.61931444544232e-14,6.78762638381238e-13,1224.15342187066,1834.48622492026,669.815514349024,665.552804666894,1249.14356789587,1137.59267832551,482.564685459926,365.971213551557
"457","GALNT14",510.667228826329,-1.99151746515381,0.259654651605735,-7.66987016345762,1.72170538493638e-14,7.20102335397679e-13,401.03995264033,465.962825478084,147.055814056797,184.492616837714,1120.42004565214,1357.50916267961,244.848091637303,164.009321628661
"458","KLF7",440.845455138406,1.29715700510308,0.169145210219839,7.66889587601776,1.73483191500466e-14,7.24008236318757e-13,424.176872984964,402.246148985837,818.768822780747,844.010616280945,132.664038230792,118.103297153126,372.026469332406,414.767375358431
"459","CR2",78.7165753208565,3.62938718426776,0.473354237973511,7.6673807755596,1.75544064004475e-14,7.31012906183341e-13,27.343633134568,14.4055094678124,270.392948427014,249.151244234109,3.94051598705323,1.35750916267961,52.2976506409772,10.8435915126387
"460","IGHM",452.939027225338,1.43252898911747,0.187035383225855,7.65913360568578,1.87191582528427e-14,7.77821719227905e-13,123.396908504717,178.960752234746,436.423706233075,332.776402333447,340.197880215596,319.014653229708,797.539172274903,1095.20274277651
"461","LIPE",151.871985095535,1.84354510016528,0.240743973457911,7.65769989456285,1.89292580608582e-14,7.84845636822655e-13,37.1592963110795,54.8517475889778,214.416864366685,237.943748818734,93.2588783602598,92.3106230622132,213.944934440361,271.089787815968
"462","LCN8",601.450931945138,1.83071669938955,0.239359120860462,7.64841002426975,2.03479513827321e-14,8.41841434479525e-13,195.612144731909,288.664247412702,1126.16291151883,1144.02664740022,211.474357971857,347.522345645979,644.21196925931,853.9328316203
"463","STK3",325.630486826037,-1.36566449660873,0.178627922369597,-7.64530247282981,2.08454725101508e-14,8.60562335980608e-13,324.618003623204,310.27251161442,138.517089369628,132.765714920598,545.104711542364,709.977292081434,179.476028336081,264.312543120569
"464","BST2",389.78192365854,-1.27211586929318,0.166436123226392,-7.64326784734591,2.11776797229866e-14,8.72392608243894e-13,381.408626287307,449.341083784455,190.698184680104,214.666642956032,721.114425630742,673.324544689085,272.185499926904,215.516381313695
"465","TTYH2",105.979573061842,-2.46108426200073,0.322035459217657,-7.64227724480902,2.13413018059128e-14,8.7724224240477e-13,128.304740092973,161.230894428208,14.2312078119481,23.2771058627022,232.490443236141,185.978755287106,72.5035611159003,29.8198766597565
"466","PLD4",145.812650875376,-2.27769956826232,0.298184468490681,-7.63855870760587,2.19666790382631e-14,9.01010950938545e-13,93.2488001768599,210.542061452642,30.3599099988226,34.4846012780774,404.559641337465,260.641759234484,78.4464759614659,54.2179575631937
"467","MIR181A1HG",1496.66657289735,1.07623629411826,0.140973788786794,7.63430069788319,2.27049425977538e-14,9.29298228722623e-13,1168.06391800488,943.006812085255,2655.54337770951,2315.6409758229,803.865261358859,894.598538205861,1502.36887295898,1690.24482703256
"468","PXK",3216.44595444912,1.11147863663634,0.145716566403105,7.62767517841165,2.39024889598177e-14,9.76222593969991e-13,2266.01595617753,1741.95852949239,4115.66529921539,4275.22844344965,1884.88014714046,2242.60513674671,4013.844686695,5191.36943667579
"469","ZNF788P",79.7540467836192,-1.94856845184867,0.255508727526775,-7.62623050378771,2.41717467682222e-14,9.85114643342857e-13,149.33830404264,102.500740444049,36.0523931236018,38.7951764378371,111.647952966508,143.895971244038,27.3374082896017,28.4644277206767
"470","MIR4458HG",72.1695056413828,-2.06264968524703,0.27080226442856,-7.61681106913775,2.60019487301546e-14,1.05744946388974e-12,137.419284471162,160.676836371753,26.5649212489698,31.0361411502697,94.5723836892776,74.6630039473784,32.0917401660542,20.3317340861976
"471","ITGAV",227.44582926248,-1.34032909866938,0.176063532551814,-7.61275818588344,2.68307497680861e-14,1.08723747650556e-12,326.020241219849,287.002073243339,114.798409683048,93.9705384827609,313.927773635241,369.242492248853,143.818539262687,170.78656632406
"472","CMSS1",437.406126195438,-1.24754281157594,0.163877077198264,-7.61267428553551,2.68481787648125e-14,1.08723747650556e-12,518.827910758469,560.152695075319,180.261965618009,268.979889969004,740.817005566008,642.101833947454,319.728818691429,268.378889937809
"473","CSRP2",631.880798686038,-2.71394013807084,0.356597092592153,-7.61066255011457,2.72694362856494e-14,1.10196195594905e-12,1238.87691663543,1070.44016506975,352.933953736313,359.501968323957,714.546898985653,1182.39048069394,61.8063143938822,74.5496916493913
"474","TM9SF3",3953.33703950318,-0.948845358708668,0.124840109517737,-7.60048483115005,2.95023345918208e-14,1.18967853035456e-12,5177.76232560985,5420.34996629263,2439.2290189679,2389.78286857076,5187.03254429107,5005.13628279971,3243.6429227097,2763.7603867838
"475","HBEGF",160.503723754629,-1.57785543900949,0.207607917484057,-7.60016986891005,2.95742287378173e-14,1.19006696440977e-12,311.997865253404,316.921208291872,111.003420933195,93.9705384827609,173.382703430342,161.543590358873,77.2578929923527,37.9525702942356
"476","HMGN4",780.786027438413,-1.02877793127583,0.135431643450227,-7.59628920588208,3.04743060049252e-14,1.22370984239105e-12,764.92060896958,848.262884431566,407.961290609179,390.538109474227,1372.61306882354,1209.54066394753,714.338364436984,538.113228814697
"477","P4HA1",562.601666286909,-1.54818901392683,0.203858953154172,-7.5944126562643,3.09191618374907e-14,1.23897035505618e-12,677.280759179299,567.355449809225,208.724381241905,175.871466518195,1183.46830144499,901.386084019259,498.016264058397,288.710624024006
"478","AL596214.1",45.3159174557632,-2.73746928594261,0.360699145445453,-7.58934231064483,3.2153330448075e-14,1.28572961963286e-12,120.592433311428,68.7031990003359,16.1287021868745,14.6559555431829,63.0482557928517,62.4454214832619,4.75433187645248,12.1990404517186
"479","NLRP3",134.407241507315,-3.14102756416669,0.414466911353911,-7.57847605712627,3.4963740832983e-14,1.39519194630822e-12,188.600956748687,182.285100573472,50.2836009355499,40.519406501741,334.943858899525,252.496704258407,16.6401615675837,9.48814257355889
"480","BTN2A3P",42.7563178355263,-3.56926260862078,0.47136948732319,-7.57211212140584,3.67204313499898e-14,1.46223817671605e-12,61.6984542523585,52.0814573067062,5.69248312477924,11.2074954153752,118.215479611597,85.5230772488152,3.56574890733936,4.06634681723952
"481","KCTD3",746.238998272945,-0.907786681414344,0.120046919915326,-7.5619323015921,3.97125071940963e-14,1.57809742725147e-12,922.672338592088,792.30302072968,415.551268108884,471.576922477709,1059.99880051732,1114.51502255996,624.006058784387,569.288554413533
"482","PINK1",152.506226973843,1.6235191866672,0.214735211156885,7.56056343959848,4.01327087455794e-14,1.5914867115415e-12,57.4917414624249,98.0682759924149,248.57176311536,236.21951875483,70.9292877669582,71.9479856220191,248.413840544642,188.407402532098
"483","USP46",195.804757665715,-1.22303056326486,0.161837506138074,-7.55715156795246,4.11991792697092e-14,1.63039567818058e-12,175.980818378886,151.25784941203,62.6173143725716,63.7965123644432,376.976029428093,381.460074712969,188.984692088986,165.364770567741
"484","EHD1",871.086418584937,1.30060065644305,0.172382369707542,7.54485890088181,4.52777447255712e-14,1.78809672042266e-12,544.769306296392,737.451273140702,1575.86907837639,1184.54605390196,401.93263067943,359.739928110096,1131.53098659569,1032.85209157884
"485","SLC7A5",3657.77382850269,-1.45077499116137,0.192366924867709,-7.54170703804237,4.63858898728378e-14,1.82808226604005e-12,2555.57801988462,4388.13980711823,1447.78820806885,1461.28497915853,6630.57490088157,8078.53702710634,2165.5981697241,2534.6895160793
"486","LFNG",49.6141570063167,2.46268842884576,0.326843336007045,7.53476714236169,4.89207014771746e-14,1.92401293834304e-12,4.90783158825579,11.6352191855408,52.1810953104763,49.1405568212603,18.3890746062484,27.1501832535921,93.8980545599364,139.611240725224
"487","HYI",88.7137085474583,-1.58315489859977,0.21012850745118,-7.53422235661001,4.91253548101669e-14,1.92809452123517e-12,143.02823485774,147.37944301685,55.9760840603292,53.45113198102,130.037027572757,111.315751339728,33.2803231351673,35.2416724160759
"488","ARHGAP5",2386.55141519017,-0.776163615557374,0.103038744239056,-7.53273558688397,4.9688165470051e-14,1.94618769425114e-12,3729.9520070744,3578.66098663846,2110.96249210563,2180.28891580644,2194.86740478865,2545.32968002426,1307.44126602443,1444.90856905911
"489","SELENOI",1297.62167005533,-0.923756635418435,0.122641196605985,-7.53218870153586,4.98967775937216e-14,1.95036197735459e-12,1700.91420472979,1594.02502841908,769.43396903266,813.836590162627,1722.00548634226,1762.04689315813,914.020303247988,1104.69088535007
